statusId,sensorName,value,timestamp
11046,4,orientation,"[132.95,72.09,-33.57]",1560899211115
11050,4,orientation,"[132.84999,72.119995,-34.149998]",1560899211124
11054,4,orientation,"[132.76,72.02,-34.469997]",1560899211134
11058,4,orientation,"[132.83,71.909996,-34.6]",1560899211145
11062,4,orientation,"[132.89,71.71,-34.64]",1560899211154
11067,4,orientation,"[133.05,71.52,-34.61]",1560899211164
11070,4,orientation,"[133.20999,71.299995,-34.579998]",1560899211175
11074,4,orientation,"[133.39,71.07,-34.489998]",1560899211184
11078,4,orientation,"[133.61,70.96,-34.53]",1560899211194
11082,4,orientation,"[133.98999,71.01,-34.7]",1560899211205
11086,4,orientation,"[134.41,71.159996,-35.02]",1560899211215
11090,4,orientation,"[134.81,71.31,-35.43]",1560899211224
11094,4,orientation,"[135.03,71.369995,-35.899998]",1560899211235
11098,4,orientation,"[135.25,71.4,-36.329998]",1560899211245
11102,4,orientation,"[135.59999,71.45,-36.67]",1560899211254
11106,4,orientation,"[136.0,71.479996,-36.91]",1560899211264
11110,4,orientation,"[136.34999,71.45,-37.12]",1560899211275
11114,4,orientation,"[136.44,71.299995,-37.44]",1560899211284
11118,4,orientation,"[136.42,71.14,-37.829998]",1560899211295
11122,4,orientation,"[136.23999,70.93,-38.329998]",1560899211305
11126,4,orientation,"[135.84999,70.64,-38.969997]",1560899211314
11130,4,orientation,"[135.26,70.22,-39.69]",1560899211325
11134,4,orientation,"[134.75,69.81,-40.36]",1560899211334
11138,4,orientation,"[134.43,69.43,-40.899998]",1560899211344
11142,4,orientation,"[134.54,69.229996,-41.219997]",1560899211355
11146,4,orientation,"[135.06999,69.22,-41.34]",1560899211365
11150,4,orientation,"[135.9,69.25,-41.219997]",1560899211374
11154,4,orientation,"[136.58,69.09,-41.059998]",1560899211384
11158,4,orientation,"[136.95999,68.67,-40.91]",1560899211395
11162,4,orientation,"[137.15,68.18,-40.85]",1560899211404
11166,4,orientation,"[137.26,67.68,-40.899998]",1560899211414
11170,4,orientation,"[137.31999,67.21,-41.04]",1560899211425
11174,4,orientation,"[137.34,66.81,-41.36]",1560899211434
11178,4,orientation,"[137.3,66.409996,-41.78]",1560899211444
11182,4,orientation,"[136.89,65.88,-42.36]",1560899211455
11186,4,orientation,"[136.28,65.17,-42.87]",1560899211464
11190,4,orientation,"[135.31999,64.17,-43.28]",1560899211474
11194,4,orientation,"[134.23,62.96,-43.53]",1560899211485
11198,4,orientation,"[133.15,61.66,-43.59]",1560899211495
11202,4,orientation,"[132.04,60.34,-43.559998]",1560899211504
11206,4,orientation,"[130.66,58.96,-43.7]",1560899211515
11210,4,orientation,"[129.29,57.64,-43.91]",1560899211525
11214,4,orientation,"[128.45,56.69,-44.079998]",1560899211534
11218,4,orientation,"[127.899994,55.93,-44.21]",1560899211545
11222,4,orientation,"[127.619995,55.34,-44.26]",1560899211555
11226,4,orientation,"[127.369995,54.719997,-44.18]",1560899211564
11230,4,orientation,"[126.95,53.969997,-44.0]",1560899211575
11234,4,orientation,"[126.149994,52.94,-43.71]",1560899211585
11238,4,orientation,"[124.869995,51.64,-43.37]",1560899211594
11242,4,orientation,"[123.03,50.1,-43.05]",1560899211605
11246,4,orientation,"[120.82,48.53,-42.94]",1560899211615
11250,4,orientation,"[118.36,47.059998,-43.14]",1560899211624
11254,4,orientation,"[116.57,46.12,-43.48]",1560899211634
11258,4,orientation,"[115.59,45.66,-43.809998]",1560899211645
11262,4,orientation,"[115.079994,45.45,-44.05]",1560899211654
11270,4,orientation,"[114.149994,45.02,-44.27]",1560899211665
11271,4,orientation,"[113.72,44.84,-44.32]",1560899211675
11274,4,orientation,"[113.71,44.89,-44.29]",1560899211684
11278,4,orientation,"[114.42,45.32,-44.19]",1560899211694
11282,4,orientation,"[116.0,46.25,-44.09]",1560899211705
11286,4,orientation,"[117.78,47.329998,-44.03]",1560899211714
11290,4,orientation,"[119.36,48.32,-43.94]",1560899211724
11294,4,orientation,"[120.509995,49.079998,-43.84]",1560899211735
11298,4,orientation,"[121.299995,49.739998,-43.89]",1560899211745
11302,4,orientation,"[121.96,50.399998,-44.03]",1560899211754
11306,4,orientation,"[123.06,51.3,-44.04]",1560899211765
11310,4,orientation,"[124.43,52.32,-43.85]",1560899211775
11314,4,orientation,"[125.77,53.32,-43.579998]",1560899211784
11318,4,orientation,"[127.06,54.309998,-43.32]",1560899211794
11322,4,orientation,"[128.17,55.28,-43.14]",1560899211805
11326,4,orientation,"[129.26,56.309998,-43.02]",1560899211814
11330,4,orientation,"[130.41,57.41,-42.91]",1560899211824
11334,4,orientation,"[131.59999,58.6,-42.85]",1560899211835
11338,4,orientation,"[132.69,59.789997,-42.879997]",1560899211844
11342,4,orientation,"[133.61,60.949997,-43.01]",1560899211854
11346,4,orientation,"[134.31999,61.96,-43.079998]",1560899211865
11350,4,orientation,"[134.84,62.76,-42.98]",1560899211875
11354,4,orientation,"[135.22,63.34,-42.69]",1560899211884
11358,4,orientation,"[135.58,63.82,-42.29]",1560899211895
11362,4,orientation,"[136.14,64.369995,-41.76]",1560899211905
11366,4,orientation,"[137.42,65.26,-40.94]",1560899211914
11370,4,orientation,"[138.64,66.14,-40.14]",1560899211925
11374,4,orientation,"[139.73999,67.01,-39.35]",1560899211935
11378,4,orientation,"[140.47,67.71,-38.67]",1560899211944
11382,4,orientation,"[140.68,68.11,-38.09]",1560899211955
11386,4,orientation,"[140.58,68.369995,-37.61]",1560899211965
11390,4,orientation,"[140.22,68.61,-37.3]",1560899211974
11394,4,orientation,"[139.76,68.909996,-37.13]",1560899211984
11398,4,orientation,"[139.03,69.07,-37.01]",1560899211995
11402,4,orientation,"[138.14,69.06,-36.84]",1560899212004
11406,4,orientation,"[137.12,68.909996,-36.64]",1560899212014
11410,4,orientation,"[136.26,68.9,-36.51]",1560899212025
11414,4,orientation,"[135.62999,69.01,-36.32]",1560899212034
11418,4,orientation,"[135.12999,69.11,-35.96]",1560899212044
11422,4,orientation,"[134.98,69.35,-35.41]",1560899212055
11426,4,orientation,"[135.11,69.71,-34.739998]",1560899212064
11430,4,orientation,"[135.34999,70.09,-33.969997]",1560899212074
11434,4,orientation,"[135.59999,70.49,-33.13]",1560899212085
11438,4,orientation,"[135.93,70.92,-32.219997]",1560899212094
11442,4,orientation,"[136.15,71.189995,-31.17]",1560899212104
11446,4,orientation,"[135.97,71.159996,-30.08]",1560899212115
11450,4,orientation,"[135.56,70.99,-29.08]",1560899212124
11454,4,orientation,"[135.04,70.92,-28.33]",1560899212134
11458,4,orientation,"[134.34,70.92,-27.869999]",1560899212145
11462,4,orientation,"[133.17,70.72,-27.599998]",1560899212154
11467,4,orientation,"[131.8,70.5,-27.51]",1560899212164
11470,4,orientation,"[130.64,70.439995,-27.47]",1560899212175
11474,4,orientation,"[129.5,70.4,-27.47]",1560899212184
11478,4,orientation,"[128.48,70.38,-27.439999]",1560899212194
11482,4,orientation,"[127.549995,70.39,-27.39]",1560899212205
11486,4,orientation,"[126.649994,70.409996,-27.32]",1560899212214
11490,4,orientation,"[125.829994,70.33,-27.099998]",1560899212224
11494,4,orientation,"[125.04,70.17,-26.74]",1560899212235
11498,4,orientation,"[124.21999,69.85,-26.26]",1560899212244
11502,4,orientation,"[123.46,69.58,-25.83]",1560899212254
11506,4,orientation,"[122.86,69.5,-25.599998]",1560899212265
11510,4,orientation,"[122.46999,69.58,-25.42]",1560899212274
11514,4,orientation,"[122.14,69.729996,-25.359999]",1560899212284
11518,4,orientation,"[121.79,69.83,-25.34]",1560899212294
11522,4,orientation,"[121.14,69.74,-25.43]",1560899212305
11526,4,orientation,"[120.28,69.49,-25.59]",1560899212315
11530,4,orientation,"[119.27,69.13,-25.769999]",1560899212324
11534,4,orientation,"[118.14,68.64,-25.96]",1560899212334
11538,4,orientation,"[116.81,67.99,-26.199999]",1560899212344
11542,4,orientation,"[115.25,67.22,-26.57]",1560899212354
11546,4,orientation,"[114.18,66.799995,-27.05]",1560899212365
11550,4,orientation,"[113.56,66.71,-27.529999]",1560899212375
11554,4,orientation,"[113.189995,66.72,-27.91]",1560899212384
11558,4,orientation,"[112.96,66.76,-28.13]",1560899212394
11562,4,orientation,"[113.479996,67.299995,-28.269999]",1560899212404
11566,4,orientation,"[114.35,68.02,-28.21]",1560899212415
11570,4,orientation,"[115.07,68.54,-28.019999]",1560899212425
11574,4,orientation,"[115.829994,68.99,-27.73]",1560899212434
11578,4,orientation,"[116.509995,69.369995,-27.4]",1560899212444
11582,4,orientation,"[117.009995,69.57,-27.06]",1560899212454
11586,4,orientation,"[117.149994,69.479996,-26.74]",1560899212465
11590,4,orientation,"[117.079994,69.26,-26.59]",1560899212475
11594,4,orientation,"[117.2,69.25,-26.619999]",1560899212484
11598,4,orientation,"[117.67,69.56,-26.74]",1560899212494
11602,4,orientation,"[118.18,69.909996,-26.83]",1560899212504
11606,4,orientation,"[118.6,70.13,-26.789999]",1560899212515
11610,4,orientation,"[118.829994,70.15,-26.769999]",1560899212525
11614,4,orientation,"[118.92,70.06,-26.74]",1560899212534
11618,4,orientation,"[119.04,70.02,-26.769999]",1560899212544
11622,4,orientation,"[119.21,70.01,-26.82]",1560899212554
11626,4,orientation,"[119.38,70.0,-26.96]",1560899212565
11630,4,orientation,"[119.619995,70.07,-27.25]",1560899212575
11634,4,orientation,"[120.02,70.26,-27.57]",1560899212584
11638,4,orientation,"[120.659996,70.58,-27.849998]",1560899212594
11642,4,orientation,"[121.56,71.06,-28.029999]",1560899212604
11646,4,orientation,"[122.299995,71.35,-28.099998]",1560899212615
11650,4,orientation,"[122.85,71.5,-28.23]",1560899212625
11654,4,orientation,"[123.11,71.47,-28.41]",1560899212634
11658,4,orientation,"[123.2,71.31,-28.59]",1560899212644
11662,4,orientation,"[123.02,70.93,-28.73]",1560899212654
11663,4,orientation,"[122.77,70.61,-29.13]",1560899212664
11664,4,orientation,"[122.479996,70.27,-29.619999]",1560899212674
11674,4,orientation,"[122.09,69.93,-30.179998]",1560899212684
11678,4,orientation,"[121.95,69.72,-30.679998]",1560899212694
11682,4,orientation,"[122.0,69.57,-31.05]",1560899212704
11686,4,orientation,"[122.18,69.479996,-31.439999]",1560899212715
11690,4,orientation,"[122.38,69.409996,-31.869999]",1560899212725
11694,4,orientation,"[122.31,69.17,-32.309998]",1560899212734
11698,4,orientation,"[122.159996,68.869995,-32.76]",1560899212744
11702,4,orientation,"[122.11,68.67,-33.29]",1560899212754
11706,4,orientation,"[122.1,68.57,-33.969997]",1560899212765
11710,4,orientation,"[122.159996,68.58,-34.719997]",1560899212775
11714,4,orientation,"[122.34,68.72,-35.55]",1560899212784
11718,4,orientation,"[122.42,68.84,-36.48]",1560899212794
11722,4,orientation,"[122.39,68.82,-37.329998]",1560899212804
11726,4,orientation,"[122.189995,68.549995,-37.89]",1560899212815
11730,4,orientation,"[121.909996,68.01,-37.989998]",1560899212825
11734,4,orientation,"[121.63,67.34,-37.829998]",1560899212834
11738,4,orientation,"[121.299995,66.6,-37.59]",1560899212844
11742,4,orientation,"[121.25,66.04,-37.39]",1560899212854
11746,4,orientation,"[121.67,65.82,-37.29]",1560899212865
11750,4,orientation,"[122.59,65.9,-37.17]",1560899212875
11754,4,orientation,"[123.89,66.22,-37.1]",1560899212884
11758,4,orientation,"[125.46999,66.76,-37.17]",1560899212894
11762,4,orientation,"[126.81,67.2,-37.37]",1560899212904
11766,4,orientation,"[127.619995,67.22,-37.489998]",1560899212914
11770,4,orientation,"[127.93,66.95,-37.7]",1560899212925
11774,4,orientation,"[127.57,66.25,-38.03]",1560899212935
11778,4,orientation,"[126.35,65.04,-38.54]",1560899212944
11782,4,orientation,"[125.0,63.859997,-39.219997]",1560899212954
11786,4,orientation,"[124.31,63.079998,-39.86]",1560899212964
11790,4,orientation,"[124.34,62.73,-40.37]",1560899212975
11794,4,orientation,"[124.67,62.53,-40.809998]",1560899212985
11798,4,orientation,"[124.78,62.23,-41.36]",1560899212994
11802,4,orientation,"[124.659996,61.789997,-41.969997]",1560899213004
11806,4,orientation,"[124.079994,60.96,-42.43]",1560899213014
11810,4,orientation,"[122.85,59.66,-42.78]",1560899213025
11814,4,orientation,"[121.2,57.98,-42.879997]",1560899213035
11818,4,orientation,"[119.52,56.16,-42.62]",1560899213044
11822,4,orientation,"[118.24,54.67,-42.45]",1560899213054
11826,4,orientation,"[117.59,53.77,-42.67]",1560899213064
11830,4,orientation,"[117.259995,53.309998,-43.39]",1560899213075
11834,4,orientation,"[117.11,53.02,-44.27]",1560899213085
11838,4,orientation,"[116.979996,52.82,-45.309998]",1560899213094
11842,4,orientation,"[116.89,52.62,-46.27]",1560899213104
11846,4,orientation,"[116.939995,52.46,-47.03]",1560899213114
11850,4,orientation,"[116.85,52.199997,-47.62]",1560899213124
11854,4,orientation,"[116.399994,51.64,-47.989998]",1560899213135
11858,4,orientation,"[115.43,50.69,-48.07]",1560899213145
11862,4,orientation,"[114.54,49.75,-47.95]",1560899213154
11867,4,orientation,"[114.04,49.129997,-47.739998]",1560899213164
11870,4,orientation,"[114.0,48.86,-47.55]",1560899213174
11874,4,orientation,"[114.479996,49.0,-47.469997]",1560899213185
11878,4,orientation,"[115.03,49.309998,-47.6]",1560899213195
11882,4,orientation,"[114.939995,49.3,-47.91]",1560899213204
11886,4,orientation,"[114.259995,49.03,-48.36]",1560899213214
11890,4,orientation,"[113.72,48.87,-48.829998]",1560899213224
11894,4,orientation,"[113.61,48.969997,-49.11]",1560899213235
11898,4,orientation,"[113.85,49.219997,-49.1]",1560899213245
11902,4,orientation,"[114.11,49.42,-48.84]",1560899213254
11906,4,orientation,"[114.75,49.92,-48.57]",1560899213264
11910,4,orientation,"[115.85,50.66,-48.17]",1560899213274
11914,4,orientation,"[117.329994,51.69,-47.75]",1560899213285
11918,4,orientation,"[119.14,53.03,-47.51]",1560899213295
11922,4,orientation,"[120.78,54.3,-47.239998]",1560899213304
11926,4,orientation,"[122.2,55.44,-46.91]",1560899213314
11930,4,orientation,"[123.64,56.67,-46.61]",1560899213324
11934,4,orientation,"[125.11,58.02,-46.35]",1560899213335
11938,4,orientation,"[126.81,59.32,-45.629997]",1560899213345
11942,4,orientation,"[127.93,60.14,-44.7]",1560899213354
11946,4,orientation,"[128.17,60.39,-43.809998]",1560899213364
11950,4,orientation,"[128.08,60.44,-42.899998]",1560899213374
11954,4,orientation,"[128.33,60.77,-42.03]",1560899213385
11958,4,orientation,"[128.48999,61.219997,-41.45]",1560899213395
11962,4,orientation,"[128.39,61.76,-41.28]",1560899213404
11966,4,orientation,"[128.2,62.28,-41.14]",1560899213414
11970,4,orientation,"[128.03,62.719997,-40.82]",1560899213424
11974,4,orientation,"[127.729996,63.129997,-40.51]",1560899213435
11978,4,orientation,"[127.78,63.78,-40.17]",1560899213445
11982,4,orientation,"[128.31,64.68,-39.61]",1560899213454
11986,4,orientation,"[128.95,65.57,-38.899998]",1560899213464
11990,4,orientation,"[128.89,66.119995,-38.37]",1560899213474
11994,4,orientation,"[128.06999,66.26,-37.98]",1560899213485
11998,4,orientation,"[127.04,66.28,-37.55]",1560899213495
12002,4,orientation,"[125.93,66.31,-37.16]",1560899213504
12006,4,orientation,"[124.88,66.32,-36.71]",1560899213514
12010,4,orientation,"[124.0,66.43,-36.239998]",1560899213524
12014,4,orientation,"[123.32,66.659996,-35.79]",1560899213535
12018,4,orientation,"[122.909996,67.0,-35.27]",1560899213544
12022,4,orientation,"[122.729996,67.38,-34.59]",1560899213555
12026,4,orientation,"[122.54,67.63,-33.79]",1560899213565
12030,4,orientation,"[122.189995,67.7,-32.95]",1560899213574
12034,4,orientation,"[121.96,67.85,-32.219997]",1560899213584
12038,4,orientation,"[122.02,68.27,-31.779999]",1560899213595
12042,4,orientation,"[122.52,68.93,-31.41]",1560899213604
12046,4,orientation,"[123.34,69.76,-31.029999]",1560899213615
12050,4,orientation,"[124.11,70.64,-30.91]",1560899213624
12054,4,orientation,"[124.61,71.42,-30.91]",1560899213634
12058,4,orientation,"[125.13,72.09,-30.699999]",1560899213645
12062,4,orientation,"[125.53,72.53,-30.22]",1560899213654
12070,4,orientation,"[125.54,72.77,-29.869999]",1560899213665
12071,4,orientation,"[125.46999,73.049995,-29.67]",1560899213675
12074,4,orientation,"[125.63,73.35,-29.32]",1560899213684
12078,4,orientation,"[125.689995,73.46,-28.8]",1560899213694
12082,4,orientation,"[125.61,73.56,-28.48]",1560899213705
12086,4,orientation,"[125.649994,73.82,-28.32]",1560899213715
12090,4,orientation,"[125.92,74.15,-28.039999]",1560899213724
12094,4,orientation,"[125.75,74.119995,-27.699999]",1560899213735
12098,4,orientation,"[124.939995,73.71,-27.59]",1560899213745
12102,4,orientation,"[124.63,73.659996,-27.5]",1560899213754
12106,4,orientation,"[124.86,73.979996,-27.39]",1560899213765
12110,4,orientation,"[124.71,74.1,-27.369999]",1560899213775
12114,4,orientation,"[123.939995,73.799995,-27.41]",1560899213784
12118,4,orientation,"[122.93,73.369995,-27.539999]",1560899213795
12122,4,orientation,"[121.649994,72.81,-27.769999]",1560899213804
12126,4,orientation,"[120.509995,72.4,-28.07]",1560899213814
12130,4,orientation,"[119.869995,72.36,-28.43]",1560899213825
12134,4,orientation,"[119.57,72.52,-28.66]",1560899213835
12138,4,orientation,"[119.06,72.45,-28.65]",1560899213844
12142,4,orientation,"[118.17,72.06,-28.56]",1560899213855
12146,4,orientation,"[117.25,71.65,-28.449999]",1560899213865
12150,4,orientation,"[116.619995,71.43,-28.25]",1560899213874
12154,4,orientation,"[116.04,71.18,-27.91]",1560899213885
12158,4,orientation,"[115.14,70.74,-27.67]",1560899213895
12162,4,orientation,"[114.2,70.299995,-27.519999]",1560899213904
12166,4,orientation,"[113.75,70.159996,-27.3]",1560899213915
12170,4,orientation,"[113.45,70.09,-27.119999]",1560899213925
12174,4,orientation,"[112.92,69.89,-27.01]",1560899213934
12178,4,orientation,"[112.409996,69.74,-27.0]",1560899213944
12182,4,orientation,"[112.1,69.659996,-26.949999]",1560899213955
12186,4,orientation,"[111.689995,69.47,-26.82]",1560899213964
12190,4,orientation,"[111.43,69.35,-26.65]",1560899213974
12194,4,orientation,"[112.14,69.84,-26.48]",1560899213985
12198,4,orientation,"[113.619995,70.85,-26.33]",1560899213994
12202,4,orientation,"[114.72,71.59,-26.199999]",1560899214004
12206,4,orientation,"[115.24,71.93,-26.019999]",1560899214015
12210,4,orientation,"[115.77,72.189995,-25.68]",1560899214024
12214,4,orientation,"[116.42,72.5,-25.31]",1560899214034
12218,4,orientation,"[116.96999,72.71,-24.89]",1560899214045
12222,4,orientation,"[117.71999,73.04,-24.49]",1560899214054
12226,4,orientation,"[118.409996,73.31,-24.05]",1560899214064
12230,4,orientation,"[118.46999,73.159996,-23.689999]",1560899214075
12234,4,orientation,"[117.86,72.659996,-23.51]",1560899214085
12238,4,orientation,"[117.18,72.18,-23.55]",1560899214094
12242,4,orientation,"[116.77,71.979996,-23.82]",1560899214104
12246,4,orientation,"[116.46,71.89,-24.23]",1560899214115
12250,4,orientation,"[116.159996,71.82,-24.72]",1560899214124
12254,4,orientation,"[116.02,71.92,-25.289999]",1560899214134
12258,4,orientation,"[116.64,72.45,-25.72]",1560899214145
